ethnicity,name,bam,bai
ACB,HG02549,/vol1/ftp/phase3/data/HG02549/exome_alignment/HG02549.mapped.ILLUMINA.bwa.ACB.exome.20130415.bam,/vol1/ftp/phase3/data/HG02549/exome_alignment/HG02549.mapped.ILLUMINA.bwa.ACB.exome.20130415.bam.bai
JPT,NA19078,/vol1/ftp/phase3/data/NA19078/exome_alignment/NA19078.mapped.ILLUMINA.bwa.JPT.exome.20130415.bam,/vol1/ftp/phase3/data/NA19078/exome_alignment/NA19078.mapped.ILLUMINA.bwa.JPT.exome.20130415.bam.bai
BEB,HG04185,/vol1/ftp/phase3/data/HG04185/exome_alignment/HG04185.mapped.ILLUMINA.bwa.BEB.exome.20130415.bam,/vol1/ftp/phase3/data/HG04185/exome_alignment/HG04185.mapped.ILLUMINA.bwa.BEB.exome.20130415.bam.bai
TSI,NA20804,/vol1/ftp/phase3/data/NA20804/exome_alignment/NA20804.mapped.ILLUMINA.bwa.TSI.exome.20121211.bam,/vol1/ftp/phase3/data/NA20804/exome_alignment/NA20804.mapped.ILLUMINA.bwa.TSI.exome.20121211.bam.bai
PEL,HG01971,/vol1/ftp/phase3/data/HG01971/exome_alignment/HG01971.mapped.ILLUMINA.bwa.PEL.exome.20120522.bam,/vol1/ftp/phase3/data/HG01971/exome_alignment/HG01971.mapped.ILLUMINA.bwa.PEL.exome.20120522.bam.bai
ASW,NA20317,/vol1/ftp/phase3/data/NA20317/exome_alignment/NA20317.mapped.ILLUMINA.bwa.ASW.exome.20120522.bam,/vol1/ftp/phase3/data/NA20317/exome_alignment/NA20317.mapped.ILLUMINA.bwa.ASW.exome.20120522.bam.bai
STU,HG03991,/vol1/ftp/phase3/data/HG03991/exome_alignment/HG03991.mapped.ILLUMINA.bwa.STU.exome.20130415.bam,/vol1/ftp/phase3/data/HG03991/exome_alignment/HG03991.mapped.ILLUMINA.bwa.STU.exome.20130415.bam.bai
GWD,HG02768,/vol1/ftp/phase3/data/HG02768/exome_alignment/HG02768.mapped.ILLUMINA.bwa.GWD.exome.20121211.bam,/vol1/ftp/phase3/data/HG02768/exome_alignment/HG02768.mapped.ILLUMINA.bwa.GWD.exome.20121211.bam.bai
GWD,HG02703,/vol1/ftp/phase3/data/HG02703/exome_alignment/HG02703.mapped.ILLUMINA.bwa.GWD.exome.20130415.bam,/vol1/ftp/phase3/data/HG02703/exome_alignment/HG02703.mapped.ILLUMINA.bwa.GWD.exome.20130415.bam.bai
ASW,NA19625,/vol1/ftp/phase3/data/NA19625/exome_alignment/NA19625.mapped.ILLUMINA.bwa.ASW.exome.20120522.bam,/vol1/ftp/phase3/data/NA19625/exome_alignment/NA19625.mapped.ILLUMINA.bwa.ASW.exome.20120522.bam.bai
CHB,NA18596,/vol1/ftp/phase3/data/NA18596/exome_alignment/NA18596.mapped.ILLUMINA.bwa.CHB.exome.20121211.bam,/vol1/ftp/phase3/data/NA18596/exome_alignment/NA18596.mapped.ILLUMINA.bwa.CHB.exome.20121211.bam.bai
GWD,HG02839,/vol1/ftp/phase3/data/HG02839/exome_alignment/HG02839.mapped.ILLUMINA.bwa.GWD.exome.20130415.bam,/vol1/ftp/phase3/data/HG02839/exome_alignment/HG02839.mapped.ILLUMINA.bwa.GWD.exome.20130415.bam.bai
CDX,HG01796,/vol1/ftp/phase3/data/HG01796/exome_alignment/HG01796.mapped.ILLUMINA.bwa.CDX.exome.20120522.bam,/vol1/ftp/phase3/data/HG01796/exome_alignment/HG01796.mapped.ILLUMINA.bwa.CDX.exome.20120522.bam.bai
GWD,HG03024,/vol1/ftp/phase3/data/HG03024/exome_alignment/HG03024.mapped.ILLUMINA.bwa.GWD.exome.20130415.bam,/vol1/ftp/phase3/data/HG03024/exome_alignment/HG03024.mapped.ILLUMINA.bwa.GWD.exome.20130415.bam.bai
LWK,NA19321,/vol1/ftp/phase3/data/NA19321/exome_alignment/NA19321.mapped.ILLUMINA.bwa.LWK.exome.20120522.bam,/vol1/ftp/phase3/data/NA19321/exome_alignment/NA19321.mapped.ILLUMINA.bwa.LWK.exome.20120522.bam.bai
CLM,HG01551,/vol1/ftp/phase3/data/HG01551/exome_alignment/HG01551.mapped.ILLUMINA.bwa.CLM.exome.20120522.bam,/vol1/ftp/phase3/data/HG01551/exome_alignment/HG01551.mapped.ILLUMINA.bwa.CLM.exome.20120522.bam.bai
FIN,HG00332,/vol1/ftp/phase3/data/HG00332/exome_alignment/HG00332.mapped.ILLUMINA.bwa.FIN.exome.20121211.bam,/vol1/ftp/phase3/data/HG00332/exome_alignment/HG00332.mapped.ILLUMINA.bwa.FIN.exome.20121211.bam.bai
ACB,HG01988,/vol1/ftp/phase3/data/HG01988/exome_alignment/HG01988.mapped.ILLUMINA.bwa.ACB.exome.20121211.bam,/vol1/ftp/phase3/data/HG01988/exome_alignment/HG01988.mapped.ILLUMINA.bwa.ACB.exome.20121211.bam.bai
BEB,HG04153,/vol1/ftp/phase3/data/HG04153/exome_alignment/HG04153.mapped.ILLUMINA.bwa.BEB.exome.20130415.bam,/vol1/ftp/phase3/data/HG04153/exome_alignment/HG04153.mapped.ILLUMINA.bwa.BEB.exome.20130415.bam.bai
GWD,HG02679,/vol1/ftp/phase3/data/HG02679/exome_alignment/HG02679.mapped.ILLUMINA.bwa.GWD.exome.20130415.bam,/vol1/ftp/phase3/data/HG02679/exome_alignment/HG02679.mapped.ILLUMINA.bwa.GWD.exome.20130415.bam.bai
CLM,HG01474,/vol1/ftp/phase3/data/HG01474/exome_alignment/HG01474.mapped.ILLUMINA.bwa.CLM.exome.20130415.bam,/vol1/ftp/phase3/data/HG01474/exome_alignment/HG01474.mapped.ILLUMINA.bwa.CLM.exome.20130415.bam.bai
GBR,HG00233,/vol1/ftp/phase3/data/HG00233/exome_alignment/HG00233.mapped.ILLUMINA.bwa.GBR.exome.20120522.bam,/vol1/ftp/phase3/data/HG00233/exome_alignment/HG00233.mapped.ILLUMINA.bwa.GBR.exome.20120522.bam.bai
CHB,NA18623,/vol1/ftp/phase3/data/NA18623/exome_alignment/NA18623.mapped.ILLUMINA.bwa.CHB.exome.20121211.bam,/vol1/ftp/phase3/data/NA18623/exome_alignment/NA18623.mapped.ILLUMINA.bwa.CHB.exome.20121211.bam.bai
PEL,HG01945,/vol1/ftp/phase3/data/HG01945/exome_alignment/HG01945.mapped.ILLUMINA.bwa.PEL.exome.20120522.bam,/vol1/ftp/phase3/data/HG01945/exome_alignment/HG01945.mapped.ILLUMINA.bwa.PEL.exome.20120522.bam.bai
PJL,HG02793,/vol1/ftp/phase3/data/HG02793/exome_alignment/HG02793.mapped.ILLUMINA.bwa.PJL.exome.20130415.bam,/vol1/ftp/phase3/data/HG02793/exome_alignment/HG02793.mapped.ILLUMINA.bwa.PJL.exome.20130415.bam.bai
JPT,NA18993,/vol1/ftp/phase3/data/NA18993/exome_alignment/NA18993.mapped.ILLUMINA.bwa.JPT.exome.20130415.bam,/vol1/ftp/phase3/data/NA18993/exome_alignment/NA18993.mapped.ILLUMINA.bwa.JPT.exome.20130415.bam.bai
CLM,HG01354,/vol1/ftp/phase3/data/HG01354/exome_alignment/HG01354.mapped.ILLUMINA.bwa.CLM.exome.20120522.bam,/vol1/ftp/phase3/data/HG01354/exome_alignment/HG01354.mapped.ILLUMINA.bwa.CLM.exome.20120522.bam.bai
PUR,HG01048,/vol1/ftp/phase3/data/HG01048/exome_alignment/HG01048.mapped.ILLUMINA.bwa.PUR.exome.20121211.bam,/vol1/ftp/phase3/data/HG01048/exome_alignment/HG01048.mapped.ILLUMINA.bwa.PUR.exome.20121211.bam.bai
ITU,HG03978,/vol1/ftp/phase3/data/HG03978/exome_alignment/HG03978.mapped.ILLUMINA.bwa.ITU.exome.20130415.bam,/vol1/ftp/phase3/data/HG03978/exome_alignment/HG03978.mapped.ILLUMINA.bwa.ITU.exome.20130415.bam.bai
TSI,NA20771,/vol1/ftp/phase3/data/NA20771/exome_alignment/NA20771.mapped.ILLUMINA.bwa.TSI.exome.20121211.bam,/vol1/ftp/phase3/data/NA20771/exome_alignment/NA20771.mapped.ILLUMINA.bwa.TSI.exome.20121211.bam.bai
PEL,HG01938,/vol1/ftp/phase3/data/HG01938/exome_alignment/HG01938.mapped.ILLUMINA.bwa.PEL.exome.20120522.bam,/vol1/ftp/phase3/data/HG01938/exome_alignment/HG01938.mapped.ILLUMINA.bwa.PEL.exome.20120522.bam.bai
FIN,HG00280,/vol1/ftp/phase3/data/HG00280/exome_alignment/HG00280.mapped.ILLUMINA.bwa.FIN.exome.20120522.bam,/vol1/ftp/phase3/data/HG00280/exome_alignment/HG00280.mapped.ILLUMINA.bwa.FIN.exome.20120522.bam.bai
LWK,NA19436,/vol1/ftp/phase3/data/NA19436/exome_alignment/NA19436.mapped.ILLUMINA.bwa.LWK.exome.20130415.bam,/vol1/ftp/phase3/data/NA19436/exome_alignment/NA19436.mapped.ILLUMINA.bwa.LWK.exome.20130415.bam.bai
GWD,HG02882,/vol1/ftp/phase3/data/HG02882/exome_alignment/HG02882.mapped.ILLUMINA.bwa.GWD.exome.20130415.bam,/vol1/ftp/phase3/data/HG02882/exome_alignment/HG02882.mapped.ILLUMINA.bwa.GWD.exome.20130415.bam.bai
CLM,HG01489,/vol1/ftp/phase3/data/HG01489/exome_alignment/HG01489.mapped.ILLUMINA.bwa.CLM.exome.20120522.bam,/vol1/ftp/phase3/data/HG01489/exome_alignment/HG01489.mapped.ILLUMINA.bwa.CLM.exome.20120522.bam.bai
CHB,NA18628,/vol1/ftp/phase3/data/NA18628/exome_alignment/NA18628.mapped.ILLUMINA.bwa.CHB.exome.20130415.bam,/vol1/ftp/phase3/data/NA18628/exome_alignment/NA18628.mapped.ILLUMINA.bwa.CHB.exome.20130415.bam.bai
ESN,HG03126,/vol1/ftp/phase3/data/HG03126/exome_alignment/HG03126.mapped.ILLUMINA.bwa.ESN.exome.20130415.bam,/vol1/ftp/phase3/data/HG03126/exome_alignment/HG03126.mapped.ILLUMINA.bwa.ESN.exome.20130415.bam.bai
PUR,HG01392,/vol1/ftp/phase3/data/HG01392/exome_alignment/HG01392.mapped.ILLUMINA.bwa.PUR.exome.20130415.bam,/vol1/ftp/phase3/data/HG01392/exome_alignment/HG01392.mapped.ILLUMINA.bwa.PUR.exome.20130415.bam.bai
MSL,HG03442,/vol1/ftp/phase3/data/HG03442/exome_alignment/HG03442.mapped.ILLUMINA.bwa.MSL.exome.20130415.bam,/vol1/ftp/phase3/data/HG03442/exome_alignment/HG03442.mapped.ILLUMINA.bwa.MSL.exome.20130415.bam.bai
IBS,HG02231,/vol1/ftp/phase3/data/HG02231/exome_alignment/HG02231.mapped.ILLUMINA.bwa.IBS.exome.20120522.bam,/vol1/ftp/phase3/data/HG02231/exome_alignment/HG02231.mapped.ILLUMINA.bwa.IBS.exome.20120522.bam.bai
PUR,HG01088,/vol1/ftp/phase3/data/HG01088/exome_alignment/HG01088.mapped.ILLUMINA.bwa.PUR.exome.20130415.bam,/vol1/ftp/phase3/data/HG01088/exome_alignment/HG01088.mapped.ILLUMINA.bwa.PUR.exome.20130415.bam.bai
IBS,HG01528,/vol1/ftp/phase3/data/HG01528/exome_alignment/HG01528.mapped.ILLUMINA.bwa.IBS.exome.20121211.bam,/vol1/ftp/phase3/data/HG01528/exome_alignment/HG01528.mapped.ILLUMINA.bwa.IBS.exome.20121211.bam.bai
PUR,HG01051,/vol1/ftp/phase3/data/HG01051/exome_alignment/HG01051.mapped.ILLUMINA.bwa.PUR.exome.20120522.bam,/vol1/ftp/phase3/data/HG01051/exome_alignment/HG01051.mapped.ILLUMINA.bwa.PUR.exome.20120522.bam.bai
GBR,HG00108,/vol1/ftp/phase3/data/HG00108/exome_alignment/HG00108.mapped.ILLUMINA.bwa.GBR.exome.20120522.bam,/vol1/ftp/phase3/data/HG00108/exome_alignment/HG00108.mapped.ILLUMINA.bwa.GBR.exome.20120522.bam.bai
ESN,HG02973,/vol1/ftp/phase3/data/HG02973/exome_alignment/HG02973.mapped.ILLUMINA.bwa.ESN.exome.20121211.bam,/vol1/ftp/phase3/data/HG02973/exome_alignment/HG02973.mapped.ILLUMINA.bwa.ESN.exome.20121211.bam.bai
ITU,HG03714,/vol1/ftp/phase3/data/HG03714/exome_alignment/HG03714.mapped.ILLUMINA.bwa.ITU.exome.20130415.bam,/vol1/ftp/phase3/data/HG03714/exome_alignment/HG03714.mapped.ILLUMINA.bwa.ITU.exome.20130415.bam.bai
BEB,HG03830,/vol1/ftp/phase3/data/HG03830/exome_alignment/HG03830.mapped.ILLUMINA.bwa.BEB.exome.20130415.bam,/vol1/ftp/phase3/data/HG03830/exome_alignment/HG03830.mapped.ILLUMINA.bwa.BEB.exome.20130415.bam.bai
PUR,HG01069,/vol1/ftp/phase3/data/HG01069/exome_alignment/HG01069.mapped.ILLUMINA.bwa.PUR.exome.20120522.bam,/vol1/ftp/phase3/data/HG01069/exome_alignment/HG01069.mapped.ILLUMINA.bwa.PUR.exome.20120522.bam.bai
LWK,NA19327,/vol1/ftp/phase3/data/NA19327/exome_alignment/NA19327.mapped.ILLUMINA.bwa.LWK.exome.20120522.bam,/vol1/ftp/phase3/data/NA19327/exome_alignment/NA19327.mapped.ILLUMINA.bwa.LWK.exome.20120522.bam.bai
FIN,HG00376,/vol1/ftp/phase3/data/HG00376/exome_alignment/HG00376.mapped.ILLUMINA.bwa.FIN.exome.20121211.bam,/vol1/ftp/phase3/data/HG00376/exome_alignment/HG00376.mapped.ILLUMINA.bwa.FIN.exome.20121211.bam.bai
ACB,HG02144,/vol1/ftp/phase3/data/HG02144/exome_alignment/HG02144.mapped.ILLUMINA.bwa.ACB.exome.20120522.bam,/vol1/ftp/phase3/data/HG02144/exome_alignment/HG02144.mapped.ILLUMINA.bwa.ACB.exome.20120522.bam.bai
CDX,HG01806,/vol1/ftp/phase3/data/HG01806/exome_alignment/HG01806.mapped.ILLUMINA.bwa.CDX.exome.20120522.bam,/vol1/ftp/phase3/data/HG01806/exome_alignment/HG01806.mapped.ILLUMINA.bwa.CDX.exome.20120522.bam.bai
PEL,HG01935,/vol1/ftp/phase3/data/HG01935/exome_alignment/HG01935.mapped.ILLUMINA.bwa.PEL.exome.20120522.bam,/vol1/ftp/phase3/data/HG01935/exome_alignment/HG01935.mapped.ILLUMINA.bwa.PEL.exome.20120522.bam.bai
LWK,NA19360,/vol1/ftp/phase3/data/NA19360/exome_alignment/NA19360.mapped.ILLUMINA.bwa.LWK.exome.20130415.bam,/vol1/ftp/phase3/data/NA19360/exome_alignment/NA19360.mapped.ILLUMINA.bwa.LWK.exome.20130415.bam.bai
PUR,HG01405,/vol1/ftp/phase3/data/HG01405/exome_alignment/HG01405.mapped.ILLUMINA.bwa.PUR.exome.20130415.bam,/vol1/ftp/phase3/data/HG01405/exome_alignment/HG01405.mapped.ILLUMINA.bwa.PUR.exome.20130415.bam.bai
YRI,NA18508,/vol1/ftp/phase3/data/NA18508/exome_alignment/NA18508.mapped.ILLUMINA.bwa.YRI.exome.20130415.bam,/vol1/ftp/phase3/data/NA18508/exome_alignment/NA18508.mapped.ILLUMINA.bwa.YRI.exome.20130415.bam.bai
KHV,HG01596,/vol1/ftp/phase3/data/HG01596/exome_alignment/HG01596.mapped.ILLUMINA.bwa.KHV.exome.20120522.bam,/vol1/ftp/phase3/data/HG01596/exome_alignment/HG01596.mapped.ILLUMINA.bwa.KHV.exome.20120522.bam.bai
ESN,HG03136,/vol1/ftp/phase3/data/HG03136/exome_alignment/HG03136.mapped.ILLUMINA.bwa.ESN.exome.20130415.bam,/vol1/ftp/phase3/data/HG03136/exome_alignment/HG03136.mapped.ILLUMINA.bwa.ESN.exome.20130415.bam.bai
STU,HG04033,/vol1/ftp/phase3/data/HG04033/exome_alignment/HG04033.mapped.ILLUMINA.bwa.STU.exome.20130415.bam,/vol1/ftp/phase3/data/HG04033/exome_alignment/HG04033.mapped.ILLUMINA.bwa.STU.exome.20130415.bam.bai
CHB,NA18602,/vol1/ftp/phase3/data/NA18602/exome_alignment/NA18602.mapped.ILLUMINA.bwa.CHB.exome.20120522.bam,/vol1/ftp/phase3/data/NA18602/exome_alignment/NA18602.mapped.ILLUMINA.bwa.CHB.exome.20120522.bam.bai
STU,HG03746,/vol1/ftp/phase3/data/HG03746/exome_alignment/HG03746.mapped.ILLUMINA.bwa.STU.exome.20130415.bam,/vol1/ftp/phase3/data/HG03746/exome_alignment/HG03746.mapped.ILLUMINA.bwa.STU.exome.20130415.bam.bai
PEL,HG02146,/vol1/ftp/phase3/data/HG02146/exome_alignment/HG02146.mapped.ILLUMINA.bwa.PEL.exome.20120522.bam,/vol1/ftp/phase3/data/HG02146/exome_alignment/HG02146.mapped.ILLUMINA.bwa.PEL.exome.20120522.bam.bai
MSL,HG03069,/vol1/ftp/phase3/data/HG03069/exome_alignment/HG03069.mapped.ILLUMINA.bwa.MSL.exome.20130415.bam,/vol1/ftp/phase3/data/HG03069/exome_alignment/HG03069.mapped.ILLUMINA.bwa.MSL.exome.20130415.bam.bai
GWD,HG02896,/vol1/ftp/phase3/data/HG02896/exome_alignment/HG02896.mapped.ILLUMINA.bwa.GWD.exome.20130415.bam,/vol1/ftp/phase3/data/HG02896/exome_alignment/HG02896.mapped.ILLUMINA.bwa.GWD.exome.20130415.bam.bai
ITU,HG04026,/vol1/ftp/phase3/data/HG04026/exome_alignment/HG04026.mapped.ILLUMINA.bwa.ITU.exome.20130415.bam,/vol1/ftp/phase3/data/HG04026/exome_alignment/HG04026.mapped.ILLUMINA.bwa.ITU.exome.20130415.bam.bai
ITU,HG04054,/vol1/ftp/phase3/data/HG04054/exome_alignment/HG04054.mapped.ILLUMINA.bwa.ITU.exome.20130415.bam,/vol1/ftp/phase3/data/HG04054/exome_alignment/HG04054.mapped.ILLUMINA.bwa.ITU.exome.20130415.bam.bai
MSL,HG03085,/vol1/ftp/phase3/data/HG03085/exome_alignment/HG03085.mapped.ILLUMINA.bwa.MSL.exome.20121211.bam,/vol1/ftp/phase3/data/HG03085/exome_alignment/HG03085.mapped.ILLUMINA.bwa.MSL.exome.20121211.bam.bai
IBS,HG01675,/vol1/ftp/phase3/data/HG01675/exome_alignment/HG01675.mapped.ILLUMINA.bwa.IBS.exome.20120522.bam,/vol1/ftp/phase3/data/HG01675/exome_alignment/HG01675.mapped.ILLUMINA.bwa.IBS.exome.20120522.bam.bai
YRI,NA18501,/vol1/ftp/phase3/data/NA18501/exome_alignment/NA18501.mapped.ILLUMINA.bwa.YRI.exome.20121211.bam,/vol1/ftp/phase3/data/NA18501/exome_alignment/NA18501.mapped.ILLUMINA.bwa.YRI.exome.20121211.bam.bai
IBS,HG02221,/vol1/ftp/phase3/data/HG02221/exome_alignment/HG02221.mapped.ILLUMINA.bwa.IBS.exome.20130415.bam,/vol1/ftp/phase3/data/HG02221/exome_alignment/HG02221.mapped.ILLUMINA.bwa.IBS.exome.20130415.bam.bai
JPT,NA18974,/vol1/ftp/phase3/data/NA18974/exome_alignment/NA18974.mapped.ILLUMINA.bwa.JPT.exome.20120522.bam,/vol1/ftp/phase3/data/NA18974/exome_alignment/NA18974.mapped.ILLUMINA.bwa.JPT.exome.20120522.bam.bai
IBS,HG01504,/vol1/ftp/phase3/data/HG01504/exome_alignment/HG01504.mapped.ILLUMINA.bwa.IBS.exome.20130415.bam,/vol1/ftp/phase3/data/HG01504/exome_alignment/HG01504.mapped.ILLUMINA.bwa.IBS.exome.20130415.bam.bai
ESN,HG03162,/vol1/ftp/phase3/data/HG03162/exome_alignment/HG03162.mapped.ILLUMINA.bwa.ESN.exome.20130415.bam,/vol1/ftp/phase3/data/HG03162/exome_alignment/HG03162.mapped.ILLUMINA.bwa.ESN.exome.20130415.bam.bai
ASW,NA20287,/vol1/ftp/phase3/data/NA20287/exome_alignment/NA20287.mapped.ILLUMINA.bwa.ASW.exome.20120522.bam,/vol1/ftp/phase3/data/NA20287/exome_alignment/NA20287.mapped.ILLUMINA.bwa.ASW.exome.20120522.bam.bai
STU,HG03738,/vol1/ftp/phase3/data/HG03738/exome_alignment/HG03738.mapped.ILLUMINA.bwa.STU.exome.20130415.bam,/vol1/ftp/phase3/data/HG03738/exome_alignment/HG03738.mapped.ILLUMINA.bwa.STU.exome.20130415.bam.bai
JPT,NA18949,/vol1/ftp/phase3/data/NA18949/exome_alignment/NA18949.mapped.ILLUMINA.bwa.JPT.exome.20121211.bam,/vol1/ftp/phase3/data/NA18949/exome_alignment/NA18949.mapped.ILLUMINA.bwa.JPT.exome.20121211.bam.bai
KHV,HG01846,/vol1/ftp/phase3/data/HG01846/exome_alignment/HG01846.mapped.ILLUMINA.bwa.KHV.exome.20120522.bam,/vol1/ftp/phase3/data/HG01846/exome_alignment/HG01846.mapped.ILLUMINA.bwa.KHV.exome.20120522.bam.bai
GWD,HG02870,/vol1/ftp/phase3/data/HG02870/exome_alignment/HG02870.mapped.ILLUMINA.bwa.GWD.exome.20130415.bam,/vol1/ftp/phase3/data/HG02870/exome_alignment/HG02870.mapped.ILLUMINA.bwa.GWD.exome.20130415.bam.bai
GIH,NA20867,/vol1/ftp/phase3/data/NA20867/exome_alignment/NA20867.mapped.ILLUMINA.bwa.GIH.exome.20120522.bam,/vol1/ftp/phase3/data/NA20867/exome_alignment/NA20867.mapped.ILLUMINA.bwa.GIH.exome.20120522.bam.bai
CEU,NA06985,/vol1/ftp/phase3/data/NA06985/exome_alignment/NA06985.mapped.ILLUMINA.bwa.CEU.exome.20130415.bam,/vol1/ftp/phase3/data/NA06985/exome_alignment/NA06985.mapped.ILLUMINA.bwa.CEU.exome.20130415.bam.bai
GWD,HG02676,/vol1/ftp/phase3/data/HG02676/exome_alignment/HG02676.mapped.ILLUMINA.bwa.GWD.exome.20130415.bam,/vol1/ftp/phase3/data/HG02676/exome_alignment/HG02676.mapped.ILLUMINA.bwa.GWD.exome.20130415.bam.bai
JPT,NA19000,/vol1/ftp/phase3/data/NA19000/exome_alignment/NA19000.mapped.ILLUMINA.bwa.JPT.exome.20120522.bam,/vol1/ftp/phase3/data/NA19000/exome_alignment/NA19000.mapped.ILLUMINA.bwa.JPT.exome.20120522.bam.bai
ESN,HG03514,/vol1/ftp/phase3/data/HG03514/exome_alignment/HG03514.mapped.ILLUMINA.bwa.ESN.exome.20130415.bam,/vol1/ftp/phase3/data/HG03514/exome_alignment/HG03514.mapped.ILLUMINA.bwa.ESN.exome.20130415.bam.bai
FIN,HG00273,/vol1/ftp/phase3/data/HG00273/exome_alignment/HG00273.mapped.ILLUMINA.bwa.FIN.exome.20121211.bam,/vol1/ftp/phase3/data/HG00273/exome_alignment/HG00273.mapped.ILLUMINA.bwa.FIN.exome.20121211.bam.bai
GIH,NA21099,/vol1/ftp/phase3/data/NA21099/exome_alignment/NA21099.mapped.ILLUMINA.bwa.GIH.exome.20120522.bam,/vol1/ftp/phase3/data/NA21099/exome_alignment/NA21099.mapped.ILLUMINA.bwa.GIH.exome.20120522.bam.bai
CHS,HG00619,/vol1/ftp/phase3/data/HG00619/exome_alignment/HG00619.mapped.ILLUMINA.bwa.CHS.exome.20120522.bam,/vol1/ftp/phase3/data/HG00619/exome_alignment/HG00619.mapped.ILLUMINA.bwa.CHS.exome.20120522.bam.bai
IBS,HG02238,/vol1/ftp/phase3/data/HG02238/exome_alignment/HG02238.mapped.ILLUMINA.bwa.IBS.exome.20120522.bam,/vol1/ftp/phase3/data/HG02238/exome_alignment/HG02238.mapped.ILLUMINA.bwa.IBS.exome.20120522.bam.bai
ITU,HG03869,/vol1/ftp/phase3/data/HG03869/exome_alignment/HG03869.mapped.ILLUMINA.bwa.ITU.exome.20130415.bam,/vol1/ftp/phase3/data/HG03869/exome_alignment/HG03869.mapped.ILLUMINA.bwa.ITU.exome.20130415.bam.bai
GWD,HG02635,/vol1/ftp/phase3/data/HG02635/exome_alignment/HG02635.mapped.ILLUMINA.bwa.GWD.exome.20121211.bam,/vol1/ftp/phase3/data/HG02635/exome_alignment/HG02635.mapped.ILLUMINA.bwa.GWD.exome.20121211.bam.bai
BEB,HG03928,/vol1/ftp/phase3/data/HG03928/exome_alignment/HG03928.mapped.ILLUMINA.bwa.BEB.exome.20130422.bam,/vol1/ftp/phase3/data/HG03928/exome_alignment/HG03928.mapped.ILLUMINA.bwa.BEB.exome.20130422.bam.bai
ESN,HG03520,/vol1/ftp/phase3/data/HG03520/exome_alignment/HG03520.mapped.ILLUMINA.bwa.ESN.exome.20130415.bam,/vol1/ftp/phase3/data/HG03520/exome_alignment/HG03520.mapped.ILLUMINA.bwa.ESN.exome.20130415.bam.bai
PJL,HG02494,/vol1/ftp/phase3/data/HG02494/exome_alignment/HG02494.mapped.ILLUMINA.bwa.PJL.exome.20130415.bam,/vol1/ftp/phase3/data/HG02494/exome_alignment/HG02494.mapped.ILLUMINA.bwa.PJL.exome.20130415.bam.bai
PUR,HG01089,/vol1/ftp/phase3/data/HG01089/exome_alignment/HG01089.mapped.ILLUMINA.bwa.PUR.exome.20130415.bam,/vol1/ftp/phase3/data/HG01089/exome_alignment/HG01089.mapped.ILLUMINA.bwa.PUR.exome.20130415.bam.bai
GIH,NA20896,/vol1/ftp/phase3/data/NA20896/exome_alignment/NA20896.mapped.ILLUMINA.bwa.GIH.exome.20120522.bam,/vol1/ftp/phase3/data/NA20896/exome_alignment/NA20896.mapped.ILLUMINA.bwa.GIH.exome.20120522.bam.bai
ASW,NA19909,/vol1/ftp/phase3/data/NA19909/exome_alignment/NA19909.mapped.ILLUMINA.bwa.ASW.exome.20120522.bam,/vol1/ftp/phase3/data/NA19909/exome_alignment/NA19909.mapped.ILLUMINA.bwa.ASW.exome.20120522.bam.bai
ACB,HG02255,/vol1/ftp/phase3/data/HG02255/exome_alignment/HG02255.mapped.ILLUMINA.bwa.ACB.exome.20130415.bam,/vol1/ftp/phase3/data/HG02255/exome_alignment/HG02255.mapped.ILLUMINA.bwa.ACB.exome.20130415.bam.bai
BEB,HG03907,/vol1/ftp/phase3/data/HG03907/exome_alignment/HG03907.mapped.ILLUMINA.bwa.BEB.exome.20130415.bam,/vol1/ftp/phase3/data/HG03907/exome_alignment/HG03907.mapped.ILLUMINA.bwa.BEB.exome.20130415.bam.bai
PUR,HG01067,/vol1/ftp/phase3/data/HG01067/exome_alignment/HG01067.mapped.ILLUMINA.bwa.PUR.exome.20120522.bam,/vol1/ftp/phase3/data/HG01067/exome_alignment/HG01067.mapped.ILLUMINA.bwa.PUR.exome.20120522.bam.bai
STU,HG03681,/vol1/ftp/phase3/data/HG03681/exome_alignment/HG03681.mapped.ILLUMINA.bwa.STU.exome.20130415.bam,/vol1/ftp/phase3/data/HG03681/exome_alignment/HG03681.mapped.ILLUMINA.bwa.STU.exome.20130415.bam.bai
GBR,HG00096,/vol1/ftp/phase3/data/HG00096/exome_alignment/HG00096.mapped.ILLUMINA.bwa.GBR.exome.20120522.bam,/vol1/ftp/phase3/data/HG00096/exome_alignment/HG00096.mapped.ILLUMINA.bwa.GBR.exome.20120522.bam.bai
TSI,NA20528,/vol1/ftp/phase3/data/NA20528/exome_alignment/NA20528.mapped.ILLUMINA.bwa.TSI.exome.20130415.bam,/vol1/ftp/phase3/data/NA20528/exome_alignment/NA20528.mapped.ILLUMINA.bwa.TSI.exome.20130415.bam.bai
IBS,HG01695,/vol1/ftp/phase3/data/HG01695/exome_alignment/HG01695.mapped.ILLUMINA.bwa.IBS.exome.20120522.bam,/vol1/ftp/phase3/data/HG01695/exome_alignment/HG01695.mapped.ILLUMINA.bwa.IBS.exome.20120522.bam.bai
